Country,Year,military_expenditures_usd,military_expenditures_pct_gdp,military_expenditures_pct_govt,Capital City,Latitude,Longitude
Lithuania,2012,328.6316816129308,0.007652658101427388,0.02177082360041718,Vilnius,54.6892,25.2798
North Macedonia,2012,119.41040252410194,0.012253196617162522,0.03684403811585519,,,
Montenegro,2012,67.71220130182168,0.016564617725083924,0.036244841815680884,Podgorica,42.4411,19.2636
Poland,2012,8986.83879209222,0.01814676770388761,0.041782427566751094,Warszawa (Warsaw),52.2298,21.0118
Romania,2012,2102.886223401188,0.011739252275223265,0.03507692825640508,Bucuresti (Bucharest),44.4328,26.1043
Serbia,2012,853.6226332307643,0.019709936557384275,0.043672906816476786,Beograd (Belgrade),44.8176,20.4633
Slovakia,2012,1020.1800347940494,0.010780828379572114,0.026225393050601137,Bratislava,48.1482,17.1067
Slovenia,2012,543.4964165212631,0.011667912335424158,0.02364052981612921,Ljubljana,46.0511,14.5051
Belarus,2012,807.4232628435032,0.012292187217811293,0.3160581744764767,Minsk,53.9,27.5667
Moldova,2012,23.870072823950988,0.0027407991661781966,0.008140680877425168,,,
Russia,2012,81469.39993125766,0.036892404345990726,0.10841554935723063,,,
Ukraine,2012,4136.914809354989,0.023534519768714197,0.04805670933129816,Kyiv (Kiev),50.4454,30.5186
Austria,2012,3187.2274487532986,0.00778464250647036,0.015200406880197068,Wien (Vienna),48.2064,16.3707
Belgium,2012,5168.997833723503,0.010417564900030997,0.01844549797801029,Bruxelles-Brussel,50.8467,4.3499
Cyprus,2012,414.4963214415118,0.01654751702096272,0.03950042855393658,Lefkosia (Nicosia),35.1595,33.3669
Denmark,2012,4422.4580835842335,0.013518189725593857,0.02332529023446392,København (Copenhagen),55.6759,12.5655
Finland,2012,3943.2399581649092,0.015265846585454419,0.027536270894457753,Helsinki,60.1692,24.9402
France,2012,50216.50740316641,0.018710805998475685,0.0327642861801385,Paris,48.8534,2.3488
Germany,2012,43798.2253492896,0.012416774790460822,0.027643167847932915,Berlin,52.5244,13.4105
Greece,2012,5914.988423397842,0.024437755868329337,0.04550765611253349,Athínai (Athens),37.9534,23.749
Iceland,2012,0.0,,,Reykjavík,64.1355,-21.8954
Ireland,2012,1157.5317296548606,0.005141580939773917,0.012065732729756515,Dublin,53.3331,-6.2489
Italy,2012,29781.008205125567,0.014269249766076913,0.028205640548868045,Roma (Rome),41.8947,12.4811
Luxembourg,2012,214.57187129799277,0.0035893725170730545,0.00858391159085068,Luxembourg,49.6117,6.13
Malta,2012,49.92200890665995,0.005275878993890148,0.012689092096668846,Valletta,35.8997,14.5147
Netherlands,2012,10364.720786746395,0.012354088880584901,0.026272541630976767,Amsterdam,52.374,4.8897
Norway,2012,7143.962183068329,0.013931899961181087,0.032857910882008796,Oslo,59.9127,10.7461
Portugal,2012,3039.982320305694,0.014058599486953812,0.028756168112982813,Lisboa (Lisbon),38.7169,-9.1399
Spain,2012,18860.623363407656,0.014236304000372416,0.028777377414270368,Madrid,40.4165,-3.7026
Sweden,2012,6243.671605397475,0.01130110288676242,0.022645317401685242,Stockholm,59.3326,18.0649
Switzerland,2012,4592.165377675208,0.006690017104343241,0.021133534885547135,Bern,46.9481,7.4474
United Kingdom,2012,65452.48755424162,0.02417817483580992,0.05536366743285062,London,51.5085,-0.1257
Albania,2013,180.01550882086661,0.014089821014114573,0.048264855360210294,Tiranë (Tirana),41.3275,19.8189
Bosnia and Herzegovina,2013,197.61718882590543,0.010870557979992153,0.024447803812883178,Sarajevo,43.8486,18.3564
Bulgaria,2013,811.6343302320216,0.014540428305336302,0.04099400171379606,Sofia,42.6975,23.3242
Croatia,2013,962.0514956138462,0.01617595433603092,0.03372795896220402,Zagreb,45.8144,15.978
Estonia,2013,479.31446082434115,0.019089636493343977,0.049683457197908065,Tallinn,59.437,24.7535
Hungary,2013,1280.0509622477034,0.009434037793281034,0.018844757359953092,Budapest,47.498,19.0399
Kosovo,2013,48.59768123331196,0.007217407105053517,0.02463107738896366,,,
Latvia,2013,283.5689327399981,0.009389419583533525,0.0251530852567122,Riga,56.946,24.1059
Lithuania,2013,354.86214970338443,0.007629074820842142,0.02202696746114319,Vilnius,54.6892,25.2798
North Macedonia,2013,126.5063487034247,0.01169437188552893,0.03692219622052792,,,
Montenegro,2013,64.83624307749093,0.014522614260902667,0.03168851395197923,Podgorica,42.4411,19.2636
Poland,2013,9275.711727445881,0.01798449935771836,0.041424633223073,Warszawa (Warsaw),52.2298,21.0118
Romania,2013,2452.512981081276,0.012922307671481559,0.03781922524442797,Bucuresti (Bucharest),44.4328,26.1043
Serbia,2013,919.8099083008352,0.019006599316699863,0.04492146056396992,Beograd (Belgrade),44.8176,20.4633
Slovakia,2013,967.923107869653,0.00978618159746004,0.02304045512010114,Bratislava,48.1482,17.1067
Slovenia,2013,506.74293210331416,0.010469482555709382,0.01737177969959035,Ljubljana,46.0511,14.5051
Belarus,2013,959.8016903057979,0.012707966515006594,0.31136839221130314,Minsk,53.9,27.5667
Moldova,2013,26.710522134299424,0.0028126154586377663,0.00866964078496093,,,
Russia,2013,88352.89646355981,0.03854042583143728,0.11122177889209996,,,
Ukraine,2013,4386.419892405856,0.023928953083474046,0.0497384795006384,Kyiv (Kiev),50.4454,30.5186
Austria,2013,3229.0658413429305,0.0075082538308457085,0.014537368568918007,Wien (Vienna),48.2064,16.3707
Belgium,2013,5263.164882846782,0.01008959478721238,0.01797977049031614,Bruxelles-Brussel,50.8467,4.3499
Cyprus,2013,384.9253610459412,0.016070090895152454,0.03817116524028966,Lefkosia (Nicosia),35.1595,33.3669
Denmark,2013,4216.647585336279,0.01227252000346914,0.021985795850160143,København (Copenhagen),55.6759,12.5655
Finland,2013,4161.139945217411,0.015338609345099133,0.026996993634084778,Helsinki,60.1692,24.9402
France,2013,52001.46244766376,0.018498759182869362,0.032324796104075536,Paris,48.8534,2.3488
Germany,2013,44242.64730289355,0.011852579010084123,0.02637173971540276,Berlin,52.5244,13.4105
Greece,2013,5655.183035720214,0.02367772009446032,0.04552817684282538,Athínai (Athens),37.9534,23.749
Iceland,2013,0.0,,,Reykjavík,64.1355,-21.8954
Ireland,2013,1195.7634443723036,0.005023269381869231,0.0123589954713874,Dublin,53.3331,-6.2489
Italy,2013,29957.44590451684,0.013990204193293781,0.02745788412368675,Roma (Rome),41.8947,12.4811
Luxembourg,2013,233.6823964129752,0.0035849237579395113,0.00869307517534328,Luxembourg,49.6117,6.13
Malta,2013,53.789438883423024,0.005099475949506741,0.012632366697848459,Valletta,35.8997,14.5147
Netherlands,2013,10226.260324845085,0.011661516239365415,0.024895916836906208,Amsterdam,52.374,4.8897
Norway,2013,7391.829787234042,0.014052521813978097,0.03233846405885813,Oslo,59.9127,10.7461
Portugal,2013,3262.2593635606822,0.014411210633838182,0.028867844722248334,Lisboa (Lisbon),38.7169,-9.1399
Spain,2013,17242.95932200239,0.01272360403927981,0.02742903910531929,Madrid,40.4165,-3.7026
Sweden,2013,6528.737467320238,0.011125205386495463,0.02198102090181728,Stockholm,59.3326,18.0649
Switzerland,2013,5032.883664327698,0.007126362423908748,0.021890309139028098,Bern,46.9481,7.4474
United Kingdom,2013,63837.72485543124,0.022923204739943224,0.05460837278675261,London,51.5085,-0.1257
Albania,2014,178.12036802776305,0.013465159912891381,0.04243784982765553,Tiranë (Tirana),41.3275,19.8189
Bosnia and Herzegovina,2014,190.38045464127472,0.010258268873453397,0.022214104796580654,Sarajevo,43.8486,18.3564
Bulgaria,2014,747.5325321364387,0.013096022317333308,0.03531824883020319,Sofia,42.6975,23.3242
Croatia,2014,1076.4249457247915,0.018163390941176555,0.037218887464498786,Zagreb,45.8144,15.978
Estonia,2014,512.1190451235256,0.019253573857357754,0.05098401796328094,Tallinn,59.437,24.7535
Hungary,2014,1209.8018902128802,0.008578096307947513,0.017140479455016906,Budapest,47.498,19.0399
Kosovo,2014,53.57578774488024,0.007583292676743491,0.02735888617886179,,,
Latvia,2014,295.72896526571094,0.009434600357693678,0.02496080627099664,Riga,56.946,24.1059
Lithuania,2014,426.9136953658939,0.008795962577443583,0.025859345864593892,Vilnius,54.6892,25.2798
North Macedonia,2014,124.18510567970968,0.010929608002562397,0.03446260495413392,,,
Montenegro,2014,67.54401804251837,0.014722723486951694,0.03329627207325049,Podgorica,42.4411,19.2636
Poland,2014,10345.153574872198,0.019190367598285733,0.04472499396982721,Warszawa (Warsaw),52.2298,21.0118
Romania,2014,2691.470287458852,0.013476637836228038,0.039925434944369634,Bucuresti (Bucharest),44.4328,26.1043
Serbia,2014,913.3685128447692,0.019407687642610874,0.04331296332056687,Beograd (Belgrade),44.8176,20.4633
Slovakia,2014,997.7038218026678,0.009848794290171988,0.022767870659117742,Bratislava,48.1482,17.1067
Slovenia,2014,486.1948703960181,0.00973739588196785,0.019152294345144767,Ljubljana,46.0511,14.5051
Belarus,2014,821.490199261989,0.010423276358795504,0.2683901067297246,Minsk,53.9,27.5667
Moldova,2014,27.565559837630307,0.0029318544637109054,0.008680337431571391,,,
Russia,2014,84696.5046534978,0.04112992978223226,0.11772196321338044,,,
Ukraine,2014,3961.5513786803726,0.029673682585393674,0.0662744847464688,Kyiv (Kiev),50.4454,30.5186
Austria,2014,3305.1592564824546,0.007477800953797834,0.014291942997452785,Wien (Vienna),48.2064,16.3707
Belgium,2014,5191.507314943925,0.009709597911481124,0.017463370658145485,Bruxelles-Brussel,50.8467,4.3499
Cyprus,2014,357.8068225989243,0.015426019597891619,0.03826475595913734,Lefkosia (Nicosia),35.1595,33.3669
Denmark,2014,4056.861510684545,0.011492732863458924,0.02081356551944787,København (Copenhagen),55.6759,12.5655
Finland,2014,3985.5083519883165,0.014519301874845937,0.025350638829347332,Helsinki,60.1692,24.9402
France,2014,53134.75089880245,0.01862961439472687,0.032561459713551656,Paris,48.8534,2.3488
Germany,2014,44662.83116768364,0.011499419969051353,0.025956287106573935,Berlin,52.5244,13.4105
Greece,2014,5531.285908879658,0.023522876675733648,0.04636815588402123,Athínai (Athens),37.9534,23.749
Iceland,2014,0.0,,,Reykjavík,64.1355,-21.8954
Ireland,2014,1192.7336912241997,0.004599174135022123,0.01226215644820296,Dublin,53.3331,-6.2489
Italy,2014,27701.03433494218,0.012829696542767211,0.025227754115692492,Roma (Rome),41.8947,12.4811
Luxembourg,2014,252.07942306184427,0.003668568259369784,0.009032994199866884,Luxembourg,49.6117,6.13
Malta,2014,56.51487991665989,0.0048676155038784915,0.012187982832618027,Valletta,35.8997,14.5147
Netherlands,2014,10332.602877924437,0.01159687890880934,0.02516406075821758,Amsterdam,52.374,4.8897
Norway,2014,7336.785328333601,0.014622794277646487,0.0323330512682439,Oslo,59.9127,10.7461
Portugal,2014,3002.398602047124,0.013076866415984158,0.0252996154190144,Lisboa (Lisbon),38.7169,-9.1399
Spain,2014,17178.54931476189,0.012539124236883697,0.027659988079801242,Madrid,40.4165,-3.7026
Sweden,2014,6555.5180638950205,0.01126447318000466,0.022674726371670707,Stockholm,59.3326,18.0649
Switzerland,2014,4612.776476684807,0.0063489833846368925,0.019729409238181495,Bern,46.9481,7.4474
United Kingdom,2014,66995.46865428948,0.02184485491854021,0.05301069965518455,London,51.5085,-0.1257
Albania,2015,132.3506675908342,0.01162303864322338,0.03778892513164128,Tiranë (Tirana),41.3275,19.8189
Bosnia and Herzegovina,2015,162.21568188047118,0.00988857622509173,0.023165114584176857,Sarajevo,43.8486,18.3564
Bulgaria,2015,632.5096350034006,0.012459336065202787,0.033376200017944196,Sofia,42.6975,23.3242
Croatia,2015,891.5404797242875,0.0175380672758477,0.03709232919150048,Zagreb,45.8144,15.978
Estonia,2015,463.5688144615726,0.020260417420727008,0.05125689760882895,Tallinn,59.437,24.7535
Hungary,2015,1132.4762917378182,0.009047220733361469,0.01795806730145322,Budapest,47.498,19.0399
Kosovo,2015,49.984164356216034,0.007942803040316086,0.028580038681039952,,,
Latvia,2015,282.6882555173561,0.010373542769559296,0.027742707879843273,Riga,56.946,24.1059
Lithuania,2015,471.2210269490962,0.01137748173578989,0.03307386938584884,Vilnius,54.6892,25.2798
North Macedonia,2015,99.98365956435407,0.009934276917522102,0.03083039065449619,,,
Montenegro,2015,56.89142730398138,0.014037175982553067,0.030264896755162248,Podgorica,42.4411,19.2636
Poland,2015,10212.785780607508,0.021405458303191988,0.05128685904908323,Warszawa (Warsaw),52.2298,21.0118
Romania,2015,2580.594158275774,0.0145071824376782,0.04246465044818549,Bucuresti (Bucharest),44.4328,26.1043
Serbia,2015,724.1518801908898,0.018260863364994807,0.042808556713352805,Beograd (Belgrade),44.8176,20.4633
Slovakia,2015,985.9154929577466,0.011095018688554314,0.024350827215952664,Bratislava,48.1482,17.1067
Slovenia,2015,400.77187534656764,0.009301195316239129,0.019095165125495375,Ljubljana,46.0511,14.5051
Belarus,2015,642.4926218603086,0.01138066024163548,0.27246252163493545,Minsk,53.9,27.5667
Moldova,2015,23.051814594477925,0.0029562450134120073,0.00932863102662251,,,
Russia,2015,66421.82217992056,0.04871514746802024,0.1381071169498338,,,
Ukraine,2015,3502.7337442387357,0.03847848476070934,0.08939440777905902,Kyiv (Kiev),50.4454,30.5186
Austria,2015,2665.4097815237883,0.0069811641313398815,0.013681178560043718,Wien (Vienna),48.2064,16.3707
Belgium,2015,4202.062770322724,0.009092842020689154,0.016926437675060645,Bruxelles-Brussel,50.8467,4.3499
Cyprus,2015,327.89176000887215,0.01647667627443881,0.04175398954949865,Lefkosia (Nicosia),35.1595,33.3669
Denmark,2015,3364.047774074063,0.011114460115865947,0.02038311208775374,København (Copenhagen),55.6759,12.5655
Finland,2015,3399.1349672840197,0.014499609716867328,0.025667652058855548,Helsinki,60.1692,24.9402
France,2015,45647.47164050127,0.018722582812768375,0.032963597118703246,Paris,48.8534,2.3488
Germany,2015,38170.021071309755,0.011373384266633181,0.025765957223815122,Berlin,52.5244,13.4105
Greece,2015,4818.121326383498,0.02463303289043937,0.04814757350415036,Athínai (Athens),37.9534,23.749
Iceland,2015,0.0,,,Reykjavík,64.1355,-21.8954
Ireland,2015,997.005655983143,0.003411676242166144,0.011764397974272742,Dublin,53.3331,-6.2489
Italy,2015,22180.845070422536,0.012082283256461605,0.024012269982843632,Roma (Rome),41.8947,12.4811
Luxembourg,2015,249.52866807142067,0.004155715279497526,0.01029512697323267,Luxembourg,49.6117,6.13
Malta,2015,51.79660641011423,0.004672037167505445,0.012229641267347473,Valletta,35.8997,14.5147
Netherlands,2015,8667.849617389376,0.011327115047941472,0.025255844764351384,Amsterdam,52.374,4.8897
Norway,2015,5815.228174603174,0.01498123272664889,0.031079298803724693,Oslo,59.9127,10.7461
Portugal,2015,2643.8948652545196,0.013265583963164322,0.027553367312737654,Lisboa (Lisbon),38.7169,-9.1399
Spain,2015,15187.168681379617,0.012702320395661965,0.028837266599421752,Madrid,40.4165,-3.7026
Sweden,2015,5386.942195807095,0.010665020525904418,0.022039628452938182,Stockholm,59.3326,18.0649
Switzerland,2015,4521.07690931875,0.00651341082840214,0.0200638205646091,Bern,46.9481,7.4474
United Kingdom,2015,59990.20571932446,0.020489080041049837,0.050734495500073,London,51.5085,-0.1257
Albania,2016,130.85320362646382,0.011035810088045188,0.03787234340077329,Tiranë (Tirana),41.3275,19.8189
Bosnia and Herzegovina,2016,157.9120105787029,0.009227722700691993,0.022258547860046225,Sarajevo,43.8486,18.3564
Bulgaria,2016,670.5928583597237,0.012438458080492744,0.03800916578534115,Sofia,42.6975,23.3242
Croatia,2016,836.0456833801545,0.015935233212818627,0.034843025152311836,Zagreb,45.8144,15.978
Estonia,2016,497.6534042560566,0.02069164366315332,0.05252100840336135,Tallinn,59.437,24.7535
Hungary,2016,1288.6760931675965,0.010020199042905525,0.02141176803868776,Budapest,47.498,19.0399
Kosovo,2016,51.93762441937625,0.007778681423888612,0.02731937172774869,,,
Latvia,2016,404.55245216626344,0.014500622829143642,0.04014184397163121,Riga,56.946,24.1059
Lithuania,2016,635.4481024122891,0.014775058718570499,0.04437065637065637,Vilnius,54.6892,25.2798
North Macedonia,2016,103.52013726839455,0.009701159779092122,0.03118622448979592,,,
Montenegro,2016,61.71455161002053,0.014112806350699635,0.02969930814262906,Podgorica,42.4411,19.2636
Poland,2016,9164.190586637735,0.019492177066217715,0.04715759406584283,Warszawa (Warsaw),52.2298,21.0118
Romania,2016,2644.159836085372,0.014277045414778883,0.0448779835416745,Bucuresti (Bucharest),44.4328,26.1043
Serbia,2016,709.4979173982673,0.01742945288380487,0.04168545575548283,Beograd (Belgrade),44.8176,20.4633
Slovakia,2016,1003.0480836894296,0.011160989371624854,0.02623282718727404,Bratislava,48.1482,17.1067
Slovenia,2016,449.17753909570104,0.010042870781766595,0.021755008034279592,Ljubljana,46.0511,14.5051
Belarus,2016,719.6244271123228,0.015232809192303236,0.37442787615201406,Minsk,53.9,27.5667
Moldova,2016,27.431006079722557,0.0034419128207635206,0.011299913284056655,,,
Russia,2016,69245.2945528466,0.05425147705045051,0.1482839500339679,,,
Ukraine,2016,3423.286810509843,0.03668617868864623,0.08994942850094564,Kyiv (Kiev),50.4454,30.5186
Austria,2016,2885.9473861035676,0.007297376917934852,0.014573967239848322,Wien (Vienna),48.2064,16.3707
Belgium,2016,4255.489554616235,0.008947062361815203,0.016843874616438537,Bruxelles-Brussel,50.8467,4.3499
Cyprus,2016,295.3550099535501,0.014045576122120883,0.03766713681241184,Lefkosia (Nicosia),35.1595,33.3669
Denmark,2016,3592.7279437738093,0.011476376168109238,0.021868643493197126,København (Copenhagen),55.6759,12.5655
Finland,2016,3415.0082496504506,0.014196526264493053,0.025511805819467624,Helsinki,60.1692,24.9402
France,2016,47370.589552630576,0.019172823680414158,0.0338228115001895,Paris,48.8534,2.3488
Germany,2016,39909.678594247795,0.011512303731728948,0.025955737681336626,Berlin,52.5244,13.4105
Greece,2016,4963.484464404518,0.025721202244942322,0.0515032589736528,Athínai (Athens),37.9534,23.749
Iceland,2016,0.0,,,Reykjavík,64.1355,-21.8954
Ireland,2016,1001.6104182993565,0.0033578664790679174,0.011933749703533874,Dublin,53.3331,-6.2489
Italy,2016,25033.027894675393,0.013348352516955552,0.027198019861462395,Roma (Rome),41.8947,12.4811
Luxembourg,2016,235.55594468120012,0.0037894915726333096,0.009463301937089035,Luxembourg,49.6117,6.13
Malta,2016,59.672922989577785,0.005118888441326722,0.014073779342723004,Valletta,35.8997,14.5147
Netherlands,2016,9115.240931644712,0.011636269176959554,0.026660025164393353,Amsterdam,52.374,4.8897
Norway,2016,5997.385047521712,0.016173438359967072,0.03208467292694573,Oslo,59.9127,10.7461
Portugal,2016,3178.346408515348,0.015411029613837723,0.03437141216991963,Lisboa (Lisbon),38.7169,-9.1399
Spain,2016,14014.43963518389,0.011371359092622173,0.026779914963398762,Madrid,40.4165,-3.7026
Sweden,2016,5427.549191340141,0.01053016388786398,0.021597000919792258,Stockholm,59.3326,18.0649
Switzerland,2016,4571.348246673114,0.0066475047541251706,0.020497004598861883,Bern,46.9481,7.4474
United Kingdom,2016,53327.366087712755,0.019844909682071855,0.05002925900897195,London,51.5085,-0.1257
Albania,2017,144.38268871993475,0.011091510055888409,0.03803464449914086,Tiranë (Tirana),41.3275,19.8189
Bosnia and Herzegovina,2017,156.25830209392853,0.008525935622649817,0.02132504915454188,Sarajevo,43.8486,18.3564
Bulgaria,2017,720.0379708542399,0.01222208547986347,0.038159815130138657,Sofia,42.6975,23.3242
Croatia,2017,911.3635214684042,0.016367667979534962,0.03714393577361951,Zagreb,45.8144,15.978
Estonia,2017,537.440226919815,0.020097665085997196,0.051224467971339956,Tallinn,59.437,24.7535
Hungary,2017,1702.6356369015582,0.011935528970936726,0.025548171272729653,Budapest,47.498,19.0399
Kosovo,2017,57.262629271565096,0.008028997272066527,0.028495812395309884,,,
Latvia,2017,482.46199911382143,0.01593511340408746,0.04367255738370912,Riga,56.946,24.1059
Lithuania,2017,812.1069650199627,0.017120704676120157,0.052839830632209074,Vilnius,54.6892,25.2798
North Macedonia,2017,100.75469205276137,0.008950414065410278,0.028178433359989,,,
Montenegro,2017,65.73488637693362,0.013627767736893157,0.028931851851851854,Podgorica,42.4411,19.2636
Poland,2017,9870.680628272252,0.01901659980814951,0.04591265806600873,Warszawa (Warsaw),52.2298,21.0118
Romania,2017,3622.0684918064962,0.017337551021893927,0.05589394346629518,Bucuresti (Bucharest),44.4328,26.1043
Serbia,2017,832.9174457299403,0.019090581379058932,0.04762902161911201,Beograd (Belgrade),44.8176,20.4633
Slovakia,2017,1049.0743469102863,0.011042888369850826,0.027960526315789477,Bratislava,48.1482,17.1067
Slovenia,2017,473.79675720880743,0.009817806375258689,0.022277868636243738,Ljubljana,46.0511,14.5051
Belarus,2017,748.8319716804455,0.013720044407375256,0.3514193673400184,Minsk,53.9,27.5667
Moldova,2017,30.926160543156936,0.003245320069641793,0.010476120607438926,,,
Russia,2017,66913.03353678314,0.042489960517394815,0.12199181409435017,,,
Ukraine,2017,3647.5651955403505,0.03241492915478793,0.07783361277199988,Kyiv (Kiev),50.4454,30.5186
Austria,2017,3153.1186238149453,0.007572790337020982,0.015361000818272182,Wien (Vienna),48.2064,16.3707
Belgium,2017,4432.808395991387,0.008835634460030455,0.016981702445575897,Bruxelles-Brussel,50.8467,4.3499
Cyprus,2017,359.0616510162441,0.01568102939075469,0.04306652244456463,Lefkosia (Nicosia),35.1595,33.3669
Denmark,2017,3764.0333435635516,0.011382332544704572,0.022517207472959686,København (Copenhagen),55.6759,12.5655
Finland,2017,3431.090216953642,0.013512976080529914,0.02519547503110298,Helsinki,60.1692,24.9402
France,2017,49195.66225031977,0.01908642012344368,0.03377923755968321,Paris,48.8534,2.3488
Germany,2017,42281.11268464105,0.011534037206625937,0.02610983738316462,Berlin,52.5244,13.4105
Greece,2017,5088.178883212254,0.025634899068123593,0.05285985709456703,Athínai (Athens),37.9534,23.749
Iceland,2017,0.0,,,Reykjavík,64.1355,-21.8954
Ireland,2017,1025.0634474195053,0.003060346274220366,0.01172845845743042,Dublin,53.3331,-6.2489
Italy,2017,26447.89291542744,0.013573705591777185,0.02783587015437737,Roma (Rome),41.8947,12.4811
Luxembourg,2017,323.138029306824,0.0049511091722323096,0.011994502519678481,Luxembourg,49.6117,6.13
Malta,2017,64.23588816573347,0.004796257975863545,0.013919523462193046,Valletta,35.8997,14.5147
Netherlands,2017,9580.685498216302,0.011568036675671209,0.02724514214607064,Amsterdam,52.374,4.8897
Norway,2017,6853.260032985157,0.017051532859499088,0.03463887275728215,Oslo,59.9127,10.7461
Portugal,2017,2719.7392694230307,0.01237067881701403,0.02726751183954464,Lisboa (Lisbon),38.7169,-9.1399
Spain,2017,16043.533257461726,0.012300291098777455,0.029773125253766148,Madrid,40.4165,-3.7026
Sweden,2017,5526.592999002661,0.010231792045740044,0.02120985308222555,Stockholm,59.3326,18.0649
Switzerland,2017,4628.401508544773,0.006656845567608804,0.02051196643905601,Bern,46.9481,7.4474
United Kingdom,2017,52075.008432054296,0.01950028859793266,0.04992850494809693,London,51.5085,-0.1257
Albania,2018,175.88668857587416,0.011605447850506826,0.03991300876216091,Tiranë (Tirana),41.3275,19.8189
Bosnia and Herzegovina,2018,172.07331781494943,0.008400473566461399,0.020781851311953353,Sarajevo,43.8486,18.3564
Bulgaria,2018,961.2972745944962,0.014492941382575297,0.042221044261860595,Sofia,42.6975,23.3242
Croatia,2018,950.5824881790669,0.015469675145814933,0.03423139377991036,Zagreb,45.8144,15.978
Estonia,2018,614.9451742738099,0.020090871203263024,0.05115868028279655,Tallinn,59.437,24.7535
Hungary,2018,1615.6187344690784,0.010060684481492143,0.02182568750915654,Budapest,47.498,19.0399
Kosovo,2018,63.34407421833504,0.008044205884424966,0.02729755849440488,,,
Latvia,2018,709.3705369262184,0.02061498113002219,0.054153901603892586,Riga,56.946,24.1059
Lithuania,2018,1056.3837446738194,0.019663749466677094,0.05931473258665253,Vilnius,54.6892,25.2798
North Macedonia,2018,119.60616396734459,0.009431087326702309,0.031160260768707756,,,
Montenegro,2018,75.3656032010198,0.013692948727571397,0.029023636363636363,Podgorica,42.4411,19.2636
Poland,2018,12040.673422956454,0.02044800249799436,0.04933529844912425,Warszawa (Warsaw),52.2298,21.0118
Romania,2018,4359.021208905095,0.017914442350029498,0.056460172919754324,Bucuresti (Bucharest),44.4328,26.1043
Serbia,2018,828.7557144160294,0.016366878845478182,0.04022502284131351,Beograd (Belgrade),44.8176,20.4633
Slovakia,2018,1295.9881024043057,0.012217009742664712,0.030796847390121448,Bratislava,48.1482,17.1067
Slovenia,2018,529.4961226585461,0.009778567902814665,0.02249548691204493,Ljubljana,46.0511,14.5051
Belarus,2018,923.2600536429858,0.015379942887368101,0.40640081225292174,Minsk,53.9,27.5667
Moldova,2018,37.4046895300252,0.003323237431379991,0.010540354644432887,,,
Russia,2018,61609.20475641708,0.037198224395643395,0.11403159144633712,,,
Ukraine,2018,4750.21903104009,0.03635166079928051,0.086713761630922,Kyiv (Kiev),50.4454,30.5186
Austria,2018,3387.982011968415,0.007450280396483449,0.015280195474072536,Wien (Vienna),48.2064,16.3707
Belgium,2018,4840.12605785914,0.008913580848028088,0.017054556948337674,Bruxelles-Brussel,50.8467,4.3499
Cyprus,2018,450.4089798519882,0.017605459168691072,0.041316587267215245,Lefkosia (Nicosia),35.1595,33.3669
Denmark,2018,4558.690186911818,0.012775392718521154,0.0252737026013819,København (Copenhagen),55.6759,12.5655
Finland,2018,3754.5884824663904,0.01362534373902391,0.025524983349782943,Helsinki,60.1692,24.9402
France,2018,51409.81283859165,0.018430087230024383,0.03312112522812061,Paris,48.8534,2.3488
Germany,2018,46497.67595576172,0.011705485447711302,0.026410717350496115,Berlin,52.5244,13.4105
Greece,2018,5757.114360917342,0.027164530727058888,0.05601414823491582,Athínai (Athens),37.9534,23.749
Iceland,2018,0.0,,,Reykjavík,64.1355,-21.8954
Ireland,2018,1107.1373770994887,0.0028646350032256766,0.01132822878674428,Dublin,53.3331,-6.2489
Italy,2018,28420.098438440564,0.013592909347184292,0.028088072837986807,Roma (Rome),41.8947,12.4811
Luxembourg,2018,355.27542697968676,0.005006556426618753,0.011835948252133223,Luxembourg,49.6117,6.13
Malta,2018,66.86909103785277,0.004343253150755782,0.012071915619007032,Valletta,35.8997,14.5147
Netherlands,2018,11114.927469518312,0.012166741818661037,0.028776826722976174,Amsterdam,52.374,4.8897
Norway,2018,7541.05516917745,0.017152973747833474,0.03596452146181895,Oslo,59.9127,10.7461
Portugal,2018,3245.87184117654,0.01340259639191188,0.030995694416266543,Lisboa (Lisbon),38.7169,-9.1399
Spain,2018,17823.271130625686,0.01254333771646015,0.029998986816697264,Madrid,40.4165,-3.7026
Sweden,2018,5732.822794381307,0.010322460921076667,0.021157911717509616,Stockholm,59.3326,18.0649
Switzerland,2018,4736.844967476971,0.006528765697939884,0.020560585885486017,Bern,46.9481,7.4474
United Kingdom,2018,55832.91640524925,0.01944555694734573,0.050074957944584955,London,51.5085,-0.1257
Albania,2019,197.22591331889257,0.012808059620147156,0.044051161958660615,Tiranë (Tirana),41.3275,19.8189
Bosnia and Herzegovina,2019,165.36920435031482,0.008073242248853219,0.02022684310018904,Sarajevo,43.8486,18.3564
Bulgaria,2019,2158.5575271894672,0.031335689889116274,0.08736244642650295,Sofia,42.6975,23.3242
Croatia,2019,985.7625515255588,0.01603503586396218,0.036281651187680446,Zagreb,45.8144,15.978
Estonia,2019,637.0353784146887,0.0203570397226451,0.05202999268471105,Tallinn,59.437,24.7535
Hungary,2019,2190.6285918798567,0.013352424866731341,0.028973774738944455,Budapest,47.498,19.0399
Kosovo,2019,65.70532915360502,0.00831727171719462,0.027801042160113688,,,
Latvia,2019,691.8943125839678,0.020214000784006956,0.053594657878761595,Riga,56.946,24.1059
